sample_name	age	age_unit	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	dam_id	dam_institute	date_of_birth	depth	depth_m	description	diet	dna_extracted	dragon_name	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_condition	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	longitude	longitude_deg	medication_antibiotics	notes	physical_specimen_location	physical_specimen_remaining	place_of_birth	provenance	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	rearing	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	sire_id	sire_institute	title	weight_at_birth	weight_unit	zoo_animal_id
1747.slasher.32.101112	20	years	0.0	slasher.32.101113	UBERON:neck	UBERON:sebum	UBERON:skin of neck	2012-10-11	GAZ:United States of America				0	0	slasher dorsal surface at junction of neck and skull	mice, rats, rabbits	true	Slasher	293.4703	293.4703	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:GA:Atlanta	c__	Komodo dragon	healthy	f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	18	sk__Eukaryota	61221	33.735	33.735	-84.374	-84.374	none		UCSDMI	false		Atlanta Zoo	true	Host-associated	Animal	Animal surface	1747		organismal metagenomes	410656	Animal surface	skin metagenome	male			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			936300
1747.slasher.33.101112	20	years	0.0	slasher.33.101113	UBERON:forearm	UBERON:sebum	UBERON:skin	2012-10-11	GAZ:United States of America				0	0	slasher dorsal surface of left forearm	mice, rats, rabbits	true	Slasher	293.4703	293.4703	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:GA:Atlanta	c__	Komodo dragon	healthy	f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	18	sk__Eukaryota	61221	33.735	33.735	-84.374	-84.374	none		UCSDMI	false		Atlanta Zoo	true	Host-associated	Animal	Animal surface	1747		organismal metagenomes	410656	Animal surface	skin metagenome	male			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			936300
1747.slasher.34.101112	20	years	0.0	slasher.34.101113	UBERON:skin	UBERON:sebum	UBERON:throat	2012-10-11	GAZ:United States of America				0	0	slasher skin on ventral surface of throat	mice, rats, rabbits	true	Slasher	293.4703	293.4703	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:GA:Atlanta	c__	Komodo dragon	healthy	f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	18	sk__Eukaryota	61221	33.735	33.735	-84.374	-84.374	none		UCSDMI	false		Atlanta Zoo	true	Host-associated	Animal	Animal surface	1747		organismal metagenomes	410656	Animal surface	skin metagenome	male			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			936300
1747.slasher.35.101112	20	years	0.0	slasher.35.101113	UBERON:skin	UBERON:sebum	UBERON:skin	2012-10-11	GAZ:United States of America				0	0	slasher skin on dorsal surface of distal 1/5 of tail	mice, rats, rabbits	true	Slasher	293.4703	293.4703	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:GA:Atlanta	c__	Komodo dragon	healthy	f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	18	sk__Eukaryota	61221	33.735	33.735	-84.374	-84.374	none		UCSDMI	false		Atlanta Zoo	true	Host-associated	Animal	Animal surface	1747		organismal metagenomes	410656	Animal surface	skin metagenome	male			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			936300
1747.slasher.36.101112	20	years	0.0	slasher.36.101113	UBERON:skin	UBERON:sebum	UBERON:skin	2012-10-11	GAZ:United States of America				0	0	slasher skin in right inguinal region	mice, rats, rabbits	true	Slasher	293.4703	293.4703	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:GA:Atlanta	c__	Komodo dragon	healthy	f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	18	sk__Eukaryota	61221	33.735	33.735	-84.374	-84.374	none		UCSDMI	false		Atlanta Zoo	true	Host-associated	Animal	Animal surface	1747		organismal metagenomes	410656	Animal surface	skin metagenome	male			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			936300
1747.slasher.47.101212	20	years	0.0	slasher.47.101213	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	2012-10-12	GAZ:United States of America				0	0	slasher saliva on tongue	mice, rats, rabbits	true	Slasher	293.4703	293.4703	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	saliva	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:GA:Atlanta	c__	Komodo dragon	healthy	f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	18	sk__Eukaryota	61221	33.735	33.735	-84.374	-84.374	none		UCSDMI	false		Atlanta Zoo	true	Host-associated	Animal	Animal secretion	1747		organismal metagenomes	410656	Animal secretion	oral metagenome	male			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			936300
1747.slasher.48.101212	20	years	0.0	slasher.48.101213	UBERON:feces	UBERON:feces	UBERON:feces	2012-10-12	GAZ:United States of America				0	0	slasher fecal	mice, rats, rabbits	true	Slasher	293.4703	293.4703	True	EMP sample	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:GA:Atlanta	c__	Komodo dragon	healthy	f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	18	sk__Eukaryota	61221	33.735	33.735	-84.374	-84.374	none		UCSDMI	false		Atlanta Zoo	true	Host-associated	Animal	Animal distal gut	1747		organismal metagenomes	410656	Animal distal gut	gut  metagenome	male			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			936300
1747.slasher.49.101212	20	years	0.0	slasher.49.101213	UBERON:feces	UBERON:feces	UBERON:feces	2012-10-12	GAZ:United States of America				0	0	slasher fecal	mice, rats, rabbits	true	Slasher	293.4703	293.4703	True	EMP sample	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:GA:Atlanta	c__	Komodo dragon	healthy	f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	18	sk__Eukaryota	61221	33.735	33.735	-84.374	-84.374	none		UCSDMI	false		Atlanta Zoo	true	Host-associated	Animal	Animal distal gut	1747		organismal metagenomes	410656	Animal distal gut	gut  metagenome	male			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			936300
1747.smaug.19404.fecal		years	0.0	smaug.19404.fecal	UBERON:feces	UBERON:feces	UBERON:feces	2012-10-16	GAZ:United States of America				0	0	smaug.19404.fecal		true	Smaug	5.78	5.78	True	EMP sample	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:TX:Houston	c__	Komodo dragon		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	30	sk__Eukaryota	61221	30.47	30.47	-81.67	-81.67			UCSDMI	false		Houston Zoo	true	Host-associated	Animal	Animal distal gut	1747		organismal metagenomes	410656	Animal distal gut	gut  metagenome				Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			19404
1747.smaug.oral		years	0.0	smaug.oral	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	2012-10-16	GAZ:United States of America				0	0	smaug.oral		true	Smaug	5.78	5.78	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	saliva	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:TX:Houston	c__	Komodo dragon		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	30	sk__Eukaryota	61221	30.47	30.47	-81.67	-81.67			UCSDMI	false		Houston Zoo	true	Host-associated	Animal	Animal secretion	1747		organismal metagenomes	410656	Animal secretion	oral metagenome				Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			
1747.smaug.skin		years	0.0	smaug.skin	UBERON:shoulder skin	UBERON:sebum	UBERON:skin	2012-10-16	GAZ:United States of America				0	0	smaug.skin.above.right.shoulder		true	Smaug	5.78	5.78	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:TX:Houston	c__	Komodo dragon		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	30	sk__Eukaryota	61221	30.47	30.47	-81.67	-81.67			UCSDMI	false		Houston Zoo	true	Host-associated	Animal	Animal surface	1747		organismal metagenomes	410656	Animal surface	skin metagenome				Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			
1747.szelma.992677.fecal	2.5	years	0.0	szelma.992677.fecal	UBERON:feces	UBERON:feces	UBERON:feces	2012-08-16	GAZ:United States of America				0	0	szelma.fecal		true	Szelma	5.78	5.78	True	EMP sample	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CA:Los Angeles	c__	Komodo dragon		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	34	sk__Eukaryota	61221	30.47	30.47	-81.67	-81.67			UCSDMI	false		Los Angeles Zoo	true	Host-associated	Animal	Animal distal gut	1747		organismal metagenomes	410656	Animal distal gut	gut  metagenome	female			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			992677
1747.szelma.992677.saliva	2.5	years	0.0	szelma.992677.saliva	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	2012-08-16	GAZ:United States of America				0	0	szelma.saliva		true	Szelma	5.78	5.78	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	saliva	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CA:Los Angeles	c__	Komodo dragon		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	34	sk__Eukaryota	61221	30.47	30.47	-81.67	-81.67			UCSDMI	false		Los Angeles Zoo	true	Host-associated	Animal	Animal secretion	1747		organismal metagenomes	410656	Animal secretion	oral metagenome	female			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			992677
1747.szelma.992677.skin	2.5	years	0.0	szelma.992677.skin	UBERON:skin	UBERON:sebum	UBERON:skin	2012-08-16	GAZ:United States of America				0	0	szelma.skin		true	Szelma	5.78	5.78	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CA:Los Angeles	c__	Komodo dragon		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus komodoensis	s__Varanus_komodoensis	34	sk__Eukaryota	61221	30.47	30.47	-81.67	-81.67			UCSDMI	false		Los Angeles Zoo	true	Host-associated	Animal	Animal surface	1747		organismal metagenomes	410656	Animal surface	skin metagenome	female			Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			992677
1747.v.indicus.58.fecal	10	years	0.0	v.indicus.58.fecal	UBERON:feces	UBERON:feces	UBERON:feces	2013-01-16	GAZ:United States of America			1/1/03	0	0	V. indicus cage 58 fecal		true	NA	1424.651855	1424.651855	True	EMP sample	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Greeley	c__	Not applicable		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus indicus	s__Varanus_indicus	46	sk__Eukaryota	62043	40.423	40.423	-104.709	-104.709			UCSDMI	false		Greeley	true	Host-associated	Animal	Animal distal gut	1747		organismal metagenomes	410656	Animal secretion	gut  metagenome				Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			cage 58
1747.v.indicus.58.oral	10	years	0.0	v.indicus.58.oral	UBERON:oral cavity	UBERON:saliva	UBERON:mouth	2013-01-16	GAZ:United States of America			1/1/03	0	0	V. indicus cage 58 oral		true	NA	1424.651855	1424.651855	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	saliva	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Greeley	c__	Not applicable		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus indicus	s__Varanus_indicus	46	sk__Eukaryota	62043	40.423	40.423	-104.709	-104.709			UCSDMI	false		Greeley	true	Host-associated	Animal	Animal secretion	1747		organismal metagenomes	410656	Animal secretion	oral metagenome				Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			cage 58
1747.v.indicus.58.skin	10	years	0.0	v.indicus.58.skin	UBERON:skin	UBERON:sebum	UBERON:skin	2013-01-16	GAZ:United States of America			1/1/03	0	0	V. indicus case 58 skin		true	NA	1424.651855	1424.651855	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Greeley	c__	Not applicable		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus indicus	s__Varanus_indicus	46	sk__Eukaryota	62043	40.423	40.423	-104.709	-104.709			UCSDMI	false		Greeley	true	Host-associated	Animal	Animal surface	1747		organismal metagenomes	410656	Animal surface	skin metagenome				Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			cage 58
1747.v.rudicollis.44.fecal	9	years	0.0	v.rudicollis.44.fecal	UBERON:feces	UBERON:feces	UBERON:feces	2013-01-16	GAZ:United States of America			1/1/04	0	0	V. rudicollis cage 44 fecal		true	NA	1424.651855	1424.651855	True	EMP sample	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Greeley	c__	roughneck monitor		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus rudicollis	s__Varanus_rudicollis	47	sk__Eukaryota	169851	40.423	40.423	-104.709	-104.709			UCSDMI	false		Greeley	true	Host-associated	Animal	Animal distal gut	1747		organismal metagenomes	410656	Animal distal gut	gut  metagenome				Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			cage 44
1747.v.rudicollis.44.oral	9	years	0.0	v.rudicollis.44.oral	UBERON:oral cavity	UBERON:saliva	UBERON:mouth	2013-01-16	GAZ:United States of America			1/1/04	0	0	V. rudicollis cage 44 oral		true	NA	1424.651855	1424.651855	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	saliva	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Greeley	c__	roughneck monitor		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus rudicollis	s__Varanus_rudicollis	47	sk__Eukaryota	169851	40.423	40.423	-104.709	-104.709			UCSDMI	false		Greeley	true	Host-associated	Animal	Animal secretion	1747		organismal metagenomes	410656	Animal secretion	oral metagenome				Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			cage 44
1747.v.rudicollis.44.skin	9	years	0.0	v.rudicollis.44.skin	UBERON:skin	UBERON:sebum	UBERON:skin	2013-01-16	GAZ:United States of America			1/1/04	0	0	V. rudicollis cage 44 skin		true	NA	1424.651855	1424.651855	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Greeley	c__	roughneck monitor		f__Varanidae	g__Varanus	k__Metazoa	o__Squamata	p__Chordata	Varanus rudicollis	s__Varanus_rudicollis	47	sk__Eukaryota	169851	40.423	40.423	-104.709	-104.709			UCSDMI	false		Greeley	true	Host-associated	Animal	Animal surface	1747		organismal metagenomes	410656	Animal surface	skin metagenome				Development of the oral microbiota in captive Komodo Dragons (Varanus komodoensis)			cage 44
